MRUN,PROM_NOTAS_ALU,NIVEL_CARRERA_2
22946070,5.5,Carreras T̩cnicas
8093869,5.0,Carreras T̩cnicas
22744185,6.0,Carreras T̩cnicas
20940170,5.6,Carreras T̩cnicas
3619453,5.4,Carreras T̩cnicas
20940171,5.6,Carreras T̩cnicas
17201355,6.1,Carreras T̩cnicas
12512249,5.3,Carreras T̩cnicas
21691583,6.1,Carreras T̩cnicas
24795126,5.3,Carreras T̩cnicas
17418686,5.6,Carreras T̩cnicas
18385910,5.9,Carreras T̩cnicas
17852286,6.0,Carreras T̩cnicas
20523211,5.8,Carreras T̩cnicas
18587249,6.2,Carreras T̩cnicas
13854205,5.7,Carreras T̩cnicas
16524196,5.2,Carreras T̩cnicas
21359569,5.7,Carreras T̩cnicas
13984592,5.1,Carreras T̩cnicas
22428095,5.7,Carreras T̩cnicas
23394399,5.4,Carreras T̩cnicas
15052606,5.8,Carreras T̩cnicas
1485605,5.2,Carreras T̩cnicas
22314197,6.1,Carreras T̩cnicas
22056102,5.0,Carreras T̩cnicas
24090246,5.2,Carreras T̩cnicas
12341570,6.3,Carreras T̩cnicas
9772230,5.9,Carreras T̩cnicas
23657691,6.0,Carreras T̩cnicas
17681449,5.5,Carreras T̩cnicas
15646578,6.1,Carreras T̩cnicas
20352312,6.3,Carreras T̩cnicas
10941414,5.9,Carreras T̩cnicas
14044899,5.9,Carreras T̩cnicas
18850918,6.6,Carreras T̩cnicas
11475709,6.4,Carreras T̩cnicas
13005027,5.4,Carreras T̩cnicas
4459920,5.8,Carreras T̩cnicas
2323843,5.2,Carreras T̩cnicas
10017917,6.9,Carreras T̩cnicas
7982932,5.5,Carreras T̩cnicas
19096434,4.9,Carreras T̩cnicas
4143877,6.6,Carreras T̩cnicas
14290406,6.4,Carreras T̩cnicas
19197889,5.2,Carreras T̩cnicas
24971499,5.2,Carreras T̩cnicas
5211995,5.1,Carreras T̩cnicas
7982931,6.1,Carreras T̩cnicas
2108066,5.5,Carreras T̩cnicas
4345889,6.4,Carreras T̩cnicas
12616053,5.8,Carreras T̩cnicas
8978379,5.5,Carreras T̩cnicas
6409722,5.4,Carreras T̩cnicas
21261409,5.8,Carreras T̩cnicas
16353695,5.2,Carreras T̩cnicas
4548542,5.4,Carreras T̩cnicas
17163391,5.6,Carreras T̩cnicas
11507233,5.6,Carreras T̩cnicas
4564357,6.0,Carreras T̩cnicas
16312968,5.3,Carreras T̩cnicas
7768435,6.3,Carreras T̩cnicas
21350265,5.4,Carreras T̩cnicas
15373774,5.0,Carreras T̩cnicas
16227569,6.1,Carreras T̩cnicas
3701250,6.0,Carreras T̩cnicas
17383911,5.6,Carreras T̩cnicas
2098252,6.1,Carreras T̩cnicas
14814474,5.7,Carreras T̩cnicas
17484523,4.9,Carreras T̩cnicas
4696068,5.5,Carreras T̩cnicas
5129636,5.8,Carreras T̩cnicas
17946163,5.9,Carreras T̩cnicas
12925628,5.0,Carreras T̩cnicas
8220423,6.3,Carreras T̩cnicas
24140734,6.1,Carreras T̩cnicas
9110734,5.0,Carreras T̩cnicas
1532007,5.7,Carreras T̩cnicas
3034117,6.7,Carreras T̩cnicas
17986381,5.7,Carreras T̩cnicas
3135021,4.7,Carreras T̩cnicas
13714322,6.6,Carreras T̩cnicas
14451174,5.1,Carreras T̩cnicas
23327417,5.6,Carreras T̩cnicas
11247051,5.5,Carreras T̩cnicas
13916952,5.8,Carreras T̩cnicas
10611072,5.7,Carreras T̩cnicas
19807716,4.9,Carreras T̩cnicas
22275425,5.5,Carreras T̩cnicas
20875660,6.0,Carreras T̩cnicas
479492,6.0,Carreras T̩cnicas
14899299,5.7,Carreras T̩cnicas
23343184,6.3,Carreras T̩cnicas
11262924,6.2,Carreras T̩cnicas
14641120,4.9,Carreras T̩cnicas
22752916,5.9,Carreras T̩cnicas
11537718,5.0,Carreras T̩cnicas
2357806,5.4,Carreras T̩cnicas
6298298,5.7,Carreras T̩cnicas
4190189,5.1,Carreras T̩cnicas
10165848,5.2,Carreras T̩cnicas
552263,5.5,Carreras T̩cnicas
8665364,6.0,Carreras T̩cnicas
17108410,6.0,Carreras T̩cnicas
7928265,5.7,Carreras T̩cnicas
19244658,5.9,Carreras T̩cnicas
5375439,5.7,Carreras T̩cnicas
20964924,5.0,Carreras T̩cnicas
19158891,6.6,Carreras T̩cnicas
8045511,4.9,Carreras T̩cnicas
16055894,5.5,Carreras T̩cnicas
15696186,6.4,Carreras T̩cnicas
8421497,5.2,Carreras T̩cnicas
21571434,5.2,Carreras T̩cnicas
17933238,5.4,Carreras T̩cnicas
10990963,6.6,Carreras T̩cnicas
511253,5.1,Carreras T̩cnicas
17326901,5.3,Carreras T̩cnicas
7814810,5.5,Carreras T̩cnicas
22668269,5.3,Carreras T̩cnicas
19130285,5.4,Carreras T̩cnicas
21065754,5.4,Carreras T̩cnicas
8248344,5.5,Carreras T̩cnicas
6213392,6.1,Carreras T̩cnicas
1406310,5.6,Carreras T̩cnicas
19463388,5.8,Carreras T̩cnicas
9518047,5.8,Carreras T̩cnicas
5245792,5.3,Carreras T̩cnicas
24904382,5.2,Carreras T̩cnicas
4395837,6.1,Carreras T̩cnicas
8032908,5.9,Carreras T̩cnicas
7701400,5.8,Carreras T̩cnicas
5565749,6.2,Carreras T̩cnicas
10270636,4.9,Carreras T̩cnicas
22121600,4.8,Carreras T̩cnicas
15639450,5.5,Carreras T̩cnicas
12969447,5.0,Carreras T̩cnicas
2822468,5.9,Carreras T̩cnicas
2720843,5.9,Carreras T̩cnicas
9231231,5.8,Carreras T̩cnicas
6993281,5.9,Carreras T̩cnicas
11468616,5.9,Carreras T̩cnicas
20878985,5.7,Carreras T̩cnicas
3255198,6.6,Carreras T̩cnicas
1117995,6.9,Carreras T̩cnicas
21687761,6.6,Carreras T̩cnicas
4698826,5.1,Carreras T̩cnicas
10573296,6.2,Carreras T̩cnicas
9505547,5.2,Carreras T̩cnicas
12709575,5.3,Carreras T̩cnicas
672534,5.6,Carreras T̩cnicas
15092537,5.9,Carreras T̩cnicas
17661153,5.2,Carreras T̩cnicas
4309791,5.6,Carreras T̩cnicas
13923009,5.6,Carreras T̩cnicas
18397369,6.3,Carreras T̩cnicas
23462818,6.0,Carreras T̩cnicas
4439660,5.1,Carreras T̩cnicas
10213074,4.9,Carreras T̩cnicas
18324992,5.1,Carreras T̩cnicas
166938,6.6,Carreras T̩cnicas
15120988,5.5,Carreras T̩cnicas
10155930,6.3,Carreras T̩cnicas
21168935,5.1,Carreras T̩cnicas
8351715,5.2,Carreras T̩cnicas
15394499,6.4,Carreras T̩cnicas
24922920,5.9,Carreras T̩cnicas
9638105,6.2,Carreras T̩cnicas
5264370,6.3,Carreras T̩cnicas
12842284,5.3,Carreras T̩cnicas
15843333,6.0,Carreras T̩cnicas
21819874,5.9,Carreras T̩cnicas
2695111,5.2,Carreras T̩cnicas
22888098,6.3,Carreras T̩cnicas
6231841,5.4,Carreras T̩cnicas
16811327,5.0,Carreras T̩cnicas
10402721,5.5,Carreras T̩cnicas
20449538,5.4,Carreras T̩cnicas
14574587,4.9,Carreras T̩cnicas
12438620,6.1,Carreras T̩cnicas
3994625,4.9,Carreras T̩cnicas
9335016,5.4,Carreras T̩cnicas
5062531,5.4,Carreras T̩cnicas
19279250,6.1,Carreras T̩cnicas
8165677,5.8,Carreras T̩cnicas
17677045,5.3,Carreras T̩cnicas
22500237,6.3,Carreras T̩cnicas
8181605,5.8,Carreras T̩cnicas
3577652,5.3,Carreras T̩cnicas
17794671,6.0,Carreras T̩cnicas
13522202,5.5,Carreras T̩cnicas
6247730,5.6,Carreras T̩cnicas
15758681,4.7,Carreras T̩cnicas
14590495,5.9,Carreras T̩cnicas
2682412,5.5,Carreras T̩cnicas
9091517,6.0,Carreras T̩cnicas
5454507,6.0,Carreras T̩cnicas
10057743,4.9,Carreras T̩cnicas
7056386,5.7,Carreras T̩cnicas
13363575,5.6,Carreras T̩cnicas
18271301,5.7,Carreras T̩cnicas
21734484,6.0,Carreras T̩cnicas
6983429,5.7,Carreras T̩cnicas
5267701,5.6,Carreras T̩cnicas
5801828,6.2,Carreras T̩cnicas
8904819,5.7,Carreras T̩cnicas
24391929,5.3,Carreras T̩cnicas
793146,5.7,Carreras T̩cnicas
3565126,5.8,Carreras T̩cnicas
15054810,5.0,Carreras T̩cnicas
15588508,6.2,Carreras T̩cnicas
2237021,5.8,Carreras T̩cnicas
14419275,5.4,Carreras T̩cnicas
3334340,6.3,Carreras T̩cnicas
3232823,5.6,Carreras T̩cnicas
2163911,6.3,Carreras T̩cnicas
14447883,5.6,Carreras T̩cnicas
6437286,5.9,Carreras T̩cnicas
17219504,5.5,Carreras T̩cnicas
14447884,5.6,Carreras T̩cnicas
16368341,6.1,Carreras T̩cnicas
13265137,5.9,Carreras T̩cnicas
20541039,5.2,Carreras T̩cnicas
7924898,6.0,Carreras T̩cnicas
7953351,6.0,Carreras T̩cnicas
6150105,5.5,Carreras T̩cnicas
19168288,5.8,Carreras T̩cnicas
10956071,5.7,Carreras T̩cnicas
15761883,5.2,Carreras T̩cnicas
14694403,6.0,Carreras T̩cnicas
6351852,5.7,Carreras T̩cnicas
3580870,5.3,Carreras T̩cnicas
21405824,4.9,Carreras T̩cnicas
22041838,5.1,Carreras T̩cnicas
3883619,5.9,Carreras T̩cnicas
1746594,5.6,Carreras T̩cnicas
18099416,5.5,Carreras T̩cnicas
14997067,4.9,Carreras T̩cnicas
11894595,5.6,Carreras T̩cnicas
7621485,5.2,Carreras T̩cnicas
2831308,5.2,Carreras T̩cnicas
6569854,5.5,Carreras T̩cnicas
12011384,5.5,Carreras T̩cnicas
22490304,5.9,Carreras T̩cnicas
19285347,5.6,Carreras T̩cnicas
5602882,5.4,Carreras T̩cnicas
19921560,5.9,Carreras T̩cnicas
5731901,5.4,Carreras T̩cnicas
7232804,6.3,Carreras T̩cnicas
16513270,5.8,Carreras T̩cnicas
14377482,5.6,Carreras T̩cnicas
19616728,6.5,Carreras T̩cnicas
3696877,5.1,Carreras T̩cnicas
13843250,5.9,Carreras T̩cnicas
5314678,5.2,Carreras T̩cnicas
17395371,5.7,Carreras T̩cnicas
18997427,4.9,Carreras T̩cnicas
10654881,6.0,Carreras T̩cnicas
24338196,5.6,Carreras T̩cnicas
13657181,6.5,Carreras T̩cnicas
507385,6.2,Carreras T̩cnicas
24338195,5.4,Carreras T̩cnicas
608686,4.7,Carreras T̩cnicas
10019579,6.1,Carreras T̩cnicas
13066529,5.7,Carreras T̩cnicas
9227370,6.0,Carreras T̩cnicas
5691116,5.7,Carreras T̩cnicas
10396225,6.2,Carreras T̩cnicas
11998819,5.5,Carreras T̩cnicas
1952242,6.2,Carreras T̩cnicas
11593840,5.8,Carreras T̩cnicas
2081375,5.4,Carreras T̩cnicas
20773645,5.2,Carreras T̩cnicas
8591747,5.3,Carreras T̩cnicas
1648232,6.1,Carreras T̩cnicas
11059624,5.6,Carreras T̩cnicas
23358486,5.8,Carreras T̩cnicas
23027466,5.6,Carreras T̩cnicas
19823282,6.0,Carreras T̩cnicas
5403553,5.2,Carreras T̩cnicas
19085532,6.0,Carreras T̩cnicas
21959587,6.0,Carreras T̩cnicas
17759641,5.6,Carreras T̩cnicas
1939743,6.2,Carreras T̩cnicas
19361807,5.7,Carreras T̩cnicas
5245262,6.0,Carreras T̩cnicas
7179500,6.1,Carreras T̩cnicas
24702233,6.1,Carreras T̩cnicas
10383786,5.4,Carreras T̩cnicas
23301805,5.4,Carreras T̩cnicas
14756875,5.2,Carreras T̩cnicas
15623078,5.8,Carreras T̩cnicas
16792366,6.0,Carreras T̩cnicas
18855862,5.7,Carreras T̩cnicas
15752169,5.5,Carreras T̩cnicas
6039140,6.4,Carreras T̩cnicas
4436402,6.4,Carreras T̩cnicas
18422385,5.7,Carreras T̩cnicas
16386918,5.6,Carreras T̩cnicas
17989097,5.5,Carreras T̩cnicas
22595156,5.3,Carreras T̩cnicas
6674308,6.0,Carreras T̩cnicas
2401649,5.1,Carreras T̩cnicas
20446281,5.3,Carreras T̩cnicas
12333856,6.1,Carreras T̩cnicas
11265727,5.9,Carreras T̩cnicas
2821927,5.1,Carreras T̩cnicas
22509527,5.2,Carreras T̩cnicas
11294373,5.1,Carreras T̩cnicas
14930645,5.7,Carreras T̩cnicas
8623653,6.1,Carreras T̩cnicas
11828226,5.4,Carreras T̩cnicas
2748935,5.5,Carreras T̩cnicas
23475454,5.4,Carreras T̩cnicas
5520800,6.2,Carreras T̩cnicas
3125114,6.0,Carreras T̩cnicas
12737414,5.8,Carreras T̩cnicas
19291426,5.9,Carreras T̩cnicas
9246019,5.3,Carreras T̩cnicas
14052584,5.2,Carreras T̩cnicas
18582345,6.1,Carreras T̩cnicas
13979719,5.2,Carreras T̩cnicas
19651210,5.8,Carreras T̩cnicas
1797124,6.2,Carreras T̩cnicas
2764307,4.9,Carreras T̩cnicas
8537446,4.7,Carreras T̩cnicas
17616092,5.8,Carreras T̩cnicas
8639046,5.1,Carreras T̩cnicas
9173341,5.6,Carreras T̩cnicas
12551393,5.1,Carreras T̩cnicas
6677011,5.5,Carreras T̩cnicas
8480512,4.7,Carreras T̩cnicas
21630257,5.0,Carreras T̩cnicas
6243885,6.1,Carreras T̩cnicas
801865,5.7,Carreras T̩cnicas
2071606,6.2,Carreras T̩cnicas
22265126,6.2,Carreras T̩cnicas
6143117,5.8,Carreras T̩cnicas
24834319,5.5,Carreras T̩cnicas
11700849,5.6,Carreras T̩cnicas
8929394,5.6,Carreras T̩cnicas
7962132,5.5,Carreras T̩cnicas
18975114,5.0,Carreras T̩cnicas
19509572,4.7,Carreras T̩cnicas
10964808,6.1,Carreras T̩cnicas
13201405,6.2,Carreras T̩cnicas
283500,5.9,Carreras T̩cnicas
22613649,4.9,Carreras T̩cnicas
14068426,5.5,Carreras T̩cnicas
17806582,6.1,Carreras T̩cnicas
21545237,5.5,Carreras T̩cnicas
8092243,6.6,Carreras T̩cnicas
24012131,5.9,Carreras T̩cnicas
2853246,5.4,Carreras T̩cnicas
22613648,5.6,Carreras T̩cnicas
13865250,6.3,Carreras T̩cnicas
20274270,5.4,Carreras T̩cnicas
2217114,6.5,Carreras T̩cnicas
7675166,6.1,Carreras T̩cnicas
15584689,6.5,Carreras T̩cnicas
14184785,5.8,Carreras T̩cnicas
12381187,5.7,Carreras T̩cnicas
23163233,6.6,Carreras T̩cnicas
14517115,6.6,Carreras T̩cnicas
13550038,5.4,Carreras T̩cnicas
16219994,6.1,Carreras T̩cnicas
14257234,5.6,Carreras T̩cnicas
5915116,5.7,Carreras T̩cnicas
12857609,5.5,Carreras T̩cnicas
10085673,5.5,Carreras T̩cnicas
8382876,5.2,Carreras T̩cnicas
1107605,5.6,Carreras T̩cnicas
9017867,5.7,Carreras T̩cnicas
573595,5.1,Carreras T̩cnicas
11716735,5.9,Carreras T̩cnicas
2637671,5.5,Carreras T̩cnicas
15454350,5.1,Carreras T̩cnicas
7342789,5.5,Carreras T̩cnicas
2204428,6.0,Carreras T̩cnicas
9046377,6.0,Carreras T̩cnicas
21127676,5.3,Carreras T̩cnicas
16854787,5.6,Carreras T̩cnicas
6910068,6.1,Carreras T̩cnicas
7763513,5.7,Carreras T̩cnicas
10534471,5.4,Carreras T̩cnicas
15139557,6.4,Carreras T̩cnicas
16741713,5.5,Carreras T̩cnicas
16842252,5.3,Carreras T̩cnicas
21548529,5.4,Carreras T̩cnicas
1889003,5.4,Carreras T̩cnicas
9265184,5.5,Carreras T̩cnicas
9466822,5.2,Carreras T̩cnicas
12311396,5.4,Carreras T̩cnicas
17218978,6.0,Carreras T̩cnicas
14879533,5.3,Carreras T̩cnicas
18719009,5.8,Carreras T̩cnicas
20220584,5.0,Carreras T̩cnicas
8139959,6.1,Carreras T̩cnicas
3766328,5.8,Carreras T̩cnicas
561068,6.4,Carreras T̩cnicas
17015507,5.7,Carreras T̩cnicas
7071795,5.7,Carreras T̩cnicas
11675664,5.5,Carreras T̩cnicas
1629184,6.1,Carreras T̩cnicas
2799482,6.5,Carreras T̩cnicas
23554652,5.2,Carreras T̩cnicas
157040,5.7,Carreras T̩cnicas
21952920,5.8,Carreras T̩cnicas
19816613,5.5,Carreras T̩cnicas
1657571,5.8,Carreras T̩cnicas
11805713,5.5,Carreras T̩cnicas
1009918,5.1,Carreras T̩cnicas
274213,5.9,Carreras T̩cnicas
6250417,6.2,Carreras T̩cnicas
1009919,6.1,Carreras T̩cnicas
6683470,5.2,Carreras T̩cnicas
8920081,5.4,Carreras T̩cnicas
22171059,6.2,Carreras T̩cnicas
11590529,5.2,Carreras T̩cnicas
4575359,5.9,Carreras T̩cnicas
12586150,5.3,Carreras T̩cnicas
11417475,5.9,Carreras T̩cnicas
24768385,5.4,Carreras T̩cnicas
21231537,5.2,Carreras T̩cnicas
13219940,6.2,Carreras T̩cnicas
18229065,6.0,Carreras T̩cnicas
17059469,6.0,Carreras T̩cnicas
15025158,5.8,Carreras T̩cnicas
5529594,5.1,Carreras T̩cnicas
24120005,5.4,Carreras T̩cnicas
722457,6.4,Carreras T̩cnicas
10667008,5.6,Carreras T̩cnicas
8530846,5.1,Carreras T̩cnicas
13337233,4.7,Carreras T̩cnicas
7131362,5.0,Carreras T̩cnicas
12371280,5.8,Carreras T̩cnicas
20814289,6.3,Carreras T̩cnicas
3955818,6.1,Carreras T̩cnicas
2555212,6.0,Carreras T̩cnicas
14737299,5.6,Carreras T̩cnicas
7361352,5.8,Carreras T̩cnicas
13134986,5.8,Carreras T̩cnicas
13050326,5.1,Carreras T̩cnicas
24900033,5.5,Carreras T̩cnicas
3539027,5.4,Carreras T̩cnicas
19993561,5.2,Carreras T̩cnicas
10047366,5.5,Carreras T̩cnicas
18490757,5.1,Carreras T̩cnicas
21695927,5.2,Carreras T̩cnicas
17800096,5.5,Carreras T̩cnicas
12892162,6.6,Carreras T̩cnicas
19733486,5.3,Carreras T̩cnicas
15129730,5.9,Carreras T̩cnicas
1243929,6.0,Carreras T̩cnicas
5517026,6.5,Carreras T̩cnicas
22836749,5.7,Carreras T̩cnicas
12256951,6.4,Carreras T̩cnicas
21234240,5.1,Carreras T̩cnicas
16860761,6.3,Carreras T̩cnicas
24237016,5.4,Carreras T̩cnicas
2643713,5.3,Carreras T̩cnicas
12790603,5.7,Carreras T̩cnicas
1575004,6.0,Carreras T̩cnicas
5646487,6.1,Carreras T̩cnicas
14942765,6.0,Carreras T̩cnicas
1158166,5.6,Carreras T̩cnicas
15908768,5.6,Carreras T̩cnicas
6830943,5.8,Carreras T̩cnicas
5504430,5.7,Carreras T̩cnicas
19822719,5.7,Carreras T̩cnicas
5706401,5.9,Carreras T̩cnicas
14684129,5.0,Carreras T̩cnicas
12576410,6.3,Carreras T̩cnicas
24758572,6.3,Carreras T̩cnicas
13644150,5.6,Carreras T̩cnicas
17382365,5.7,Carreras T̩cnicas
2226548,5.3,Carreras T̩cnicas
12374605,6.5,Carreras T̩cnicas
21020556,6.6,Carreras T̩cnicas
7453109,5.7,Carreras T̩cnicas
5216414,5.7,Carreras T̩cnicas
1044323,6.0,Carreras T̩cnicas
17498776,6.1,Carreras T̩cnicas
4884367,5.4,Carreras T̩cnicas
4249054,5.7,Carreras T̩cnicas
19838693,5.1,Carreras T̩cnicas
17167862,5.6,Carreras T̩cnicas
15924505,5.2,Carreras T̩cnicas
20198035,5.6,Carreras T̩cnicas
7655986,4.9,Carreras T̩cnicas
11596455,5.6,Carreras T̩cnicas
8926048,6.1,Carreras T̩cnicas
10527920,5.5,Carreras T̩cnicas
23244761,5.5,Carreras T̩cnicas
8724334,5.0,Carreras T̩cnicas
14699828,5.7,Carreras T̩cnicas
4119876,5.7,Carreras T̩cnicas
13097449,6.2,Carreras T̩cnicas
2815813,6.8,Carreras T̩cnicas
12327736,5.7,Carreras T̩cnicas
12861374,6.2,Carreras T̩cnicas
18837172,6.0,Carreras T̩cnicas
6582895,4.6,Carreras T̩cnicas
1241678,5.8,Carreras T̩cnicas
4980370,5.5,Carreras T̩cnicas
13958147,5.5,Carreras T̩cnicas
22300470,5.7,Carreras T̩cnicas
2483938,5.2,Carreras T̩cnicas
6655570,5.3,Carreras T̩cnicas
7723115,5.7,Carreras T̩cnicas
24379245,5.7,Carreras T̩cnicas
15733529,5.4,Carreras T̩cnicas
14232506,5.5,Carreras T̩cnicas
2382871,5.2,Carreras T̩cnicas
11995997,5.3,Carreras T̩cnicas
13281114,5.4,Carreras T̩cnicas
19054414,5.3,Carreras T̩cnicas
23962252,5.2,Carreras T̩cnicas
21624769,5.7,Carreras T̩cnicas
14681877,5.5,Carreras T̩cnicas
17019306,5.9,Carreras T̩cnicas
19054413,5.5,Carreras T̩cnicas
1531963,5.1,Carreras T̩cnicas
9673139,5.1,Carreras T̩cnicas
9240527,6.7,Carreras T̩cnicas
10741140,5.8,Carreras T̩cnicas
22058258,5.5,Carreras T̩cnicas
8070771,5.8,Carreras T̩cnicas
4866133,5.4,Carreras T̩cnicas
21422354,5.1,Carreras T̩cnicas
1864413,5.8,Carreras T̩cnicas
20786800,5.5,Carreras T̩cnicas
10741141,5.6,Carreras T̩cnicas
3264501,5.6,Carreras T̩cnicas
24524634,6.2,Carreras T̩cnicas
710880,5.9,Carreras T̩cnicas
9357318,5.8,Carreras T̩cnicas
11392825,5.6,Carreras T̩cnicas
9790247,5.2,Carreras T̩cnicas
5084884,6.0,Carreras T̩cnicas
22608133,5.7,Carreras T̩cnicas
6687206,5.4,Carreras T̩cnicas
24743723,5.8,Carreras T̩cnicas
12460978,6.0,Carreras T̩cnicas
1880212,5.6,Carreras T̩cnicas
15765150,6.0,Carreras T̩cnicas
24483577,5.1,Carreras T̩cnicas
17990,5.4,Carreras T̩cnicas
19779169,5.4,Carreras T̩cnicas
15303566,6.6,Carreras T̩cnicas
4089446,5.2,Carreras T̩cnicas
11132785,5.7,Carreras T̩cnicas
15966707,5.1,Carreras T̩cnicas
24410946,6.3,Carreras T̩cnicas
7523742,5.7,Carreras T̩cnicas
13730024,5.2,Carreras T̩cnicas
3584093,5.3,Carreras T̩cnicas
20038591,6.1,Carreras T̩cnicas
23343146,5.2,Carreras T̩cnicas
17569269,5.6,Carreras T̩cnicas
6254162,5.3,Carreras T̩cnicas
23230131,5.4,Carreras T̩cnicas
23027982,6.7,Carreras T̩cnicas
20026133,5.4,Carreras T̩cnicas
2936490,5.5,Carreras T̩cnicas
1232373,5.8,Carreras T̩cnicas
15118233,5.7,Carreras T̩cnicas
10845958,5.8,Carreras T̩cnicas
2503071,5.7,Carreras T̩cnicas
20891736,6.4,Carreras T̩cnicas
8911304,5.2,Carreras T̩cnicas
17788574,6.4,Carreras T̩cnicas
3109764,5.0,Carreras T̩cnicas
19766424,5.3,Carreras T̩cnicas
19130240,5.5,Carreras T̩cnicas
22335326,6.3,Carreras T̩cnicas
972735,6.5,Carreras T̩cnicas
8016911,6.5,Carreras T̩cnicas
4812329,5.4,Carreras T̩cnicas
2170310,6.3,Carreras T̩cnicas
13284329,6.5,Carreras T̩cnicas
1535170,5.8,Carreras T̩cnicas
23864534,5.6,Carreras T̩cnicas
21295330,6.2,Carreras T̩cnicas
13818414,5.6,Carreras T̩cnicas
2170309,5.5,Carreras T̩cnicas
11468576,5.9,Carreras T̩cnicas
17775960,5.4,Carreras T̩cnicas
16909049,5.7,Carreras T̩cnicas
14773123,5.8,Carreras T̩cnicas
7931470,5.2,Carreras T̩cnicas
7729716,5.1,Carreras T̩cnicas
20114084,5.7,Carreras T̩cnicas
24920160,6.4,Carreras T̩cnicas
24184493,5.3,Carreras T̩cnicas
8264028,5.6,Carreras T̩cnicas
22784402,5.4,Carreras T̩cnicas
17342573,6.5,Carreras T̩cnicas
916229,5.4,Carreras T̩cnicas
18438528,6.0,Carreras T̩cnicas
9894270,5.2,Carreras T̩cnicas
7656996,5.4,Carreras T̩cnicas
19507325,5.5,Carreras T̩cnicas
14700838,6.2,Carreras T̩cnicas
10962549,5.9,Carreras T̩cnicas
5622391,5.2,Carreras T̩cnicas
23980771,5.3,Carreras T̩cnicas
4856200,6.1,Carreras T̩cnicas
11265682,5.4,Carreras T̩cnicas
20776861,6.1,Carreras T̩cnicas
8595031,6.3,Carreras T̩cnicas
3254618,5.4,Carreras T̩cnicas
21946737,6.1,Carreras T̩cnicas
22064257,5.5,Carreras T̩cnicas
6345293,6.4,Carreras T̩cnicas
2505818,6.1,Carreras T̩cnicas
1336405,6.3,Carreras T̩cnicas
9981962,5.5,Carreras T̩cnicas
13085518,5.2,Carreras T̩cnicas
4742471,5.4,Carreras T̩cnicas
18988105,6.1,Carreras T̩cnicas
8841526,5.1,Carreras T̩cnicas
3400702,6.3,Carreras T̩cnicas
12046083,5.8,Carreras T̩cnicas
17486678,6.1,Carreras T̩cnicas
19088758,5.7,Carreras T̩cnicas
15350293,5.8,Carreras T̩cnicas
22193234,5.5,Carreras T̩cnicas
23535928,5.7,Carreras T̩cnicas
16592916,5.6,Carreras T̩cnicas
7513960,6.4,Carreras T̩cnicas
20780190,5.3,Carreras T̩cnicas
2926558,5.5,Carreras T̩cnicas
6130960,5.4,Carreras T̩cnicas
18744795,5.4,Carreras T̩cnicas
12337146,5.6,Carreras T̩cnicas
